tanggal;tinggi_gelombang
19/01/2015;1
20/01/2015;1
21/01/2015;0,3075
22/01/2015;0,8375
23/01/2015;0,56
24/01/2015;0,629166667
25/01/2015;0,5625
26/01/2015;0,5875
27/01/2015;0,529166667
28/01/2015;0,9625
29/01/2015;0,835
30/01/2015;0,707916667
31/01/2015;0,634583333
01/02/2015;0,642916667
02/02/2015;0,584583333
03/02/2015;0,150833333
04/02/2015;0,362916667
05/02/2015;0,751666667
06/02/2015;0,616666667
07/02/2015;0,6775
08/02/2015;0,6025
09/02/2015;0,612083333
10/02/2015;0,604583333
11/02/2015;0,174583333
12/02/2015;0,174583333
13/02/2015;0,2125
14/02/2015;0,2125
15/02/2015;0,19
16/02/2015;0,19
17/02/2015;0,150833333
18/02/2015;0,2225
19/02/2015;0,236666667
20/02/2015;0,2525
21/02/2015;0,174583333
22/02/2015;0,2125
23/02/2015;0,2125
24/02/2015;0,19
25/02/2015;0,19
26/02/2015;0,150833333
27/02/2015;0,2225
28/02/2015;0,236666667
01/03/2015;0,2525
02/03/2015;0,150833333
03/03/2015;0,2225
04/03/2015;0,236666667
05/03/2015;0,2525
06/03/2015;0,234583333
07/03/2015;0,19
08/03/2015;0,277083333
09/03/2015;0,19
10/03/2015;0,232825133
11/03/2015;0,232825133
12/03/2015;0,19
13/03/2015;0,174583333
14/03/2015;0,2125
15/03/2015;0,2125
16/03/2015;0,19
17/03/2015;0,19
18/03/2015;0,150833333
19/03/2015;0,2225
20/03/2015;0,236666667
21/03/2015;0,2525
22/03/2015;0,206666667
23/03/2015;0,10375
24/03/2015;0,186666667
25/03/2015;0,253333333
26/03/2015;0,174583333
27/03/2015;0,2125
28/03/2015;0,2125
29/03/2015;0,19
30/03/2015;0,253333333
31/03/2015;0,165789474
01/04/2015;0,10375
02/04/2015;0,186666667
03/04/2015;0,253333333
04/04/2015;0,174583333
05/04/2015;0,2125
06/04/2015;0,2125
07/04/2015;0,19
08/04/2015;0,19
09/04/2015;0,2125
10/04/2015;0,19
11/04/2015;0,19
12/04/2015;0,150833333
13/04/2015;0,2225
14/04/2015;0,236666667
15/04/2015;0,2525
16/04/2015;0,206666667
17/04/2015;0,10375
18/04/2015;0,186666667
19/04/2015;0,253333333
20/04/2015;0,174583333
21/04/2015;0,2125
22/04/2015;0,2125
23/04/2015;0,19
24/04/2015;0,19
25/04/2015;0,150833333
26/04/2015;0,2225
27/04/2015;0,236666667
28/04/2015;0,2525
29/04/2015;0,253333333
30/04/2015;0,174583333
01/05/2015;0,2125
02/05/2015;0,2125
03/05/2015;0,19
04/05/2015;0,19
05/05/2015;0,150833333
06/05/2015;0,2225
07/05/2015;0,236666667
08/05/2015;0,2525
09/05/2015;0,2225
10/05/2015;0,236666667
11/05/2015;0,2525
12/05/2015;0,091666667
13/05/2015;0,099166667
14/05/2015;0,091666667
15/05/2015;0,08875
16/05/2015;0,235416667
17/05/2015;0,19
18/05/2015;0,19
19/05/2015;0,150833333
20/05/2015;0,2225
21/05/2015;0,236666667
22/05/2015;0,2525
23/05/2015;0,206666667
24/05/2015;0,10375
25/05/2015;0,186666667
26/05/2015;0,253333333
27/05/2015;0,174583333
28/05/2015;0,174583333
29/05/2015;0,08875
30/05/2015;0,235416667
31/05/2015;0,19
01/06/2015;0,19
02/06/2015;0,150833333
03/06/2015;0,2225
04/06/2015;0,236666667
05/06/2015;0,2225
06/06/2015;0,236666667
07/06/2015;0,2525
08/06/2015;0,206666667
09/06/2015;0,15625
10/06/2015;0,19
11/06/2015;0,19
12/06/2015;0,150833333
13/06/2015;0,2225
14/06/2015;0,236666667
15/06/2015;0,2225
16/06/2015;0,236666667
17/06/2015;0,253333333
18/06/2015;0,174583333
19/06/2015;0,174583333
20/06/2015;0,08875
21/06/2015;0,186666667
22/06/2015;0,253333333
23/06/2015;0,174583333
24/06/2015;0,174583333
25/06/2015;0,08875
26/06/2015;0,235416667
27/06/2015;0,253333333
28/06/2015;0,174583333
29/06/2015;0,174583333
30/06/2015;0,08875
